Day,Count,Average per Video,Relative Probability (%)
235,17,0.85,0.03027173332383632
236,16,0.8,0.028491043128316542
237,25,1.25,0.044517254887994594
238,20,1.0,0.035613803910395675
239,35,1.75,0.06232415684319243
240,14,0.7,0.02492966273727697
241,17,0.85,0.03027173332383632
242,14,0.7,0.02492966273727697
243,9,0.45,0.01602621175967805
244,20,1.0,0.035613803910395675
245,9,0.45,0.01602621175967805
246,20,1.0,0.035613803910395675
247,5,0.25,0.008903450977598919
248,10,0.5,0.017806901955197837
249,6,0.3,0.010684141173118701
250,19,0.95,0.03383311371487589
251,10,0.5,0.017806901955197837
252,8,0.4,0.014245521564158271
253,22,1.1,0.03917518430143525
254,14,0.7,0.02492966273727697
255,8,0.4,0.014245521564158271
256,11,0.55,0.019587592150717623
257,15,0.75,0.026710352932796756
258,24,1.2,0.042736564692474804
259,3,0.15,0.0053420705865593505
260,23,1.15,0.04095587449695502
261,31,1.55,0.055201396061113295
262,30,1.5,0.05342070586559351
263,21,1.05,0.037394494105915464
264,43,2.15,0.0765696784073507
265,43,2.15,0.0765696784073507
266,33,1.65,0.05876277645215286
267,37,1.85,0.065885537234232
268,16,0.8,0.028491043128316542
269,43,2.15,0.0765696784073507
270,19,0.95,0.03383311371487589
271,23,1.15,0.04095587449695502
272,9,0.45,0.01602621175967805
273,19,0.95,0.03383311371487589
274,14,0.7,0.02492966273727697
275,21,1.05,0.037394494105915464
276,23,1.15,0.04095587449695502
277,17,0.85,0.03027173332383632
278,17,0.85,0.03027173332383632
279,30,1.5,0.05342070586559351
280,26,1.3,0.046297945083514376
281,23,1.15,0.04095587449695502
282,15,0.75,0.026710352932796756
283,12,0.6,0.021368282346237402
284,9,0.45,0.01602621175967805
285,10,0.5,0.017806901955197837
286,18,0.9,0.0320524235193561
287,14,0.7,0.02492966273727697
288,12,0.6,0.021368282346237402
289,12,0.6,0.021368282346237402
290,25,1.25,0.044517254887994594
291,20,1.0,0.035613803910395675
292,20,1.0,0.035613803910395675
293,17,0.85,0.03027173332383632
294,16,0.8,0.028491043128316542
295,19,0.95,0.03383311371487589
296,18,0.9,0.0320524235193561
297,21,1.05,0.037394494105915464
298,12,0.6,0.021368282346237402
299,13,0.65,0.023148972541757188
300,7,0.35,0.012464831368638485
301,17,0.85,0.03027173332383632
302,33,1.65,0.05876277645215286
303,10,0.5,0.017806901955197837
304,13,0.65,0.023148972541757188
305,17,0.85,0.03027173332383632
306,17,0.85,0.03027173332383632
307,25,1.25,0.044517254887994594
308,23,1.15,0.04095587449695502
309,12,0.6,0.021368282346237402
310,13,0.65,0.023148972541757188
311,13,0.65,0.023148972541757188
312,38,1.9,0.06766622742975179
313,9,0.45,0.01602621175967805
314,15,0.75,0.026710352932796756
315,10,0.5,0.017806901955197837
316,25,1.25,0.044517254887994594
317,15,0.75,0.026710352932796756
318,17,0.85,0.03027173332383632
319,8,0.4,0.014245521564158271
320,15,0.75,0.026710352932796756
321,9,0.45,0.01602621175967805
322,7,0.35,0.012464831368638485
323,8,0.4,0.014245521564158271
324,9,0.45,0.01602621175967805
325,17,0.85,0.03027173332383632
326,8,0.4,0.014245521564158271
327,8,0.4,0.014245521564158271
328,5,0.25,0.008903450977598919
329,9,0.45,0.01602621175967805
330,23,1.15,0.04095587449695502
331,20,1.0,0.035613803910395675
332,8,0.4,0.014245521564158271
333,14,0.7,0.02492966273727697
334,20,1.0,0.035613803910395675
335,7,0.35,0.012464831368638485
336,17,0.85,0.03027173332383632
337,13,0.65,0.023148972541757188
338,25,1.25,0.044517254887994594
339,12,0.6,0.021368282346237402
340,8,0.4,0.014245521564158271
341,12,0.6,0.021368282346237402
342,13,0.65,0.023148972541757188
343,6,0.3,0.010684141173118701
344,6,0.3,0.010684141173118701
