Video_ID,Video_Views,Comment/View,Like/View,Seconds
tvorHDo5u8I,572155,6.258793508751999,57.01077505221488,602
_HIcG0kO2_4,3324550,4.556105337564483,24.15935991337173,853
6chskb08-W0,734907,6.588588760210476,43.46944579382153,628
W3wYABF20lo,1396779,4.21612867891055,37.628715781093504,1658
gLA041r1TK8,501659,17.69329365166378,71.64428426480936,608
zy7XrmGytt4,1543049,3.423740918143235,30.21290963540368,696
VMD49qR5-W4,717788,5.002869928168206,41.79367724174826,634
6hAhRjWUww0,1359049,2.4531860146322906,31.02831465237825,609
dUqx1A9vEKA,473607,7.121938653778344,46.52169414725712,643
5l0sH0HMLN0,3493660,6.002873777070465,33.51499573513164,736
I_ftMXp_9Vo,925843,2.510144808569056,30.06881296288896,606
8YUo4HBpVCs,879787,13.71354657434129,34.56745780512783,1223
1DbbsANQf3I,1441916,1.9113457371996705,27.08548902987414,611
155iLs-Lz-I,2809246,2.1059031498131526,28.18870259137149,602
LLYKuUoeQDE,537903,2.240180850450732,36.55491789411845,74
aCNL-ZVjMr0,531275,6.394052044609666,42.38482894922592,632
SEYnumwq21E,290886,3.551219378038132,45.06232682219151,602
w3AgHxt0OJs,1503691,1.6865167112126096,25.057009718087027,646
gr9rUJG9RHo,211826,3.781405493187805,45.485445601578654,609
Nv-W7WlYQKA,1589988,2.678007632762008,25.14861747384257,902
ivgJ8KfO0NE,976029,2.6443886400916368,33.305362852948015,603
cGogW9EoEj0,1343434,2.19586522300314,33.939888375610565,607
WpWdNxCpWOc,5671268,3.7393753918876698,15.640770282765688,802
DRv5wa_XZ8M,1521492,2.1518351723176985,29.34159364623672,645
TvGExWtiDz4,992910,2.4332517549425425,33.480375864882014,644
O53OrcEIBrg,537027,5.139406398560967,51.31771773113829,139
EMYb8cGIMQ0,332623,7.041004380334493,58.85942944414548,385
O10Lx8ktJ_Q,893198,4.230864825044391,49.1581933680998,731
TRNAV4KJj_8,709626,4.444594758365675,48.636887599947016,607
bW-EO2wCDwM,672989,2.410143405018507,59.180759269468,49
5XXYZTgQp4k,726059,3.841285625548337,30.98508523412009,641
-hXbcBTJaNQ,1169603,2.22896145102227,32.11517070322152,156
ojxNzl8mtc0,4302431,1.277649775208481,16.917644931435273,278
dmYAc6Vj0Ds,2020942,2.309813938252557,25.889411967290503,851
upuNwpf9gEQ,1168415,2.0882991060539275,27.277123282395383,714
55XWyEtT7rw,2250665,2.154918657374598,28.643978557448577,781
Uz7zSob7i3c,886029,3.322690340835345,35.59928625361021,620
OeXS1CYjfIg,962959,15.738987848911531,45.10887794807464,355
6KBvDnM8WHA,768582,3.861656921447549,34.96438896565363,72
_5Dp9kbWgPI,2806293,2.5735017690597526,34.009278432437384,151
OgfP-hLJyTs,5772526,1.2798556472504412,15.512099902191864,609
fdBgU8ZndPk,2473593,3.623878301725466,35.622270923308726,681
wrvYz3ijEj4,2751837,1.4506673178680278,22.22479020378024,642
cjdPPS9xdZQ,5489362,1.7391820761684145,18.524739304859107,621
SDAawEb-qJs,12170414,1.3062004299935894,15.413280106987322,606
BBG8nlJg9qk,1838791,2.639234148959833,36.93894520910751,157
RQTIV8758wA,1080991,6.08238181446469,37.36293826683109,623
wl4UXXSBYT0,353623,3.223772209386833,38.12817605189708,44
X-MpkNCiVQ0,1510028,2.63769943338799,36.63706898150233,408
mPDo8txVhiY,2529979,5.346684695801823,35.16590453912858,200
GZGYEW2ROwU,4508870,1.5604796767260978,24.677358185088504,177
VCtQFKfeRvw,844099,10.06517008076067,68.0145338402249,655
zeY6yDesBVs,1237553,5.258764675129065,68.61766728374461,325
kqPndWz0HXo,1435817,3.228127261343193,29.49331286647254,629
HXu5vZX9900,15107123,1.8405887077241645,18.353726252179182,1117
SV8CG4Fc5no,1665903,4.051856560676102,38.16788852652285,285
PqOowyAumHo,1045767,4.029578290383996,33.95402608802917,648
yDFVn05N3qg,2873177,2.342006775078598,29.525156299107227,613
0gHsT4r0jn0,4929423,7.36678511866399,29.5170448955182,619
YMQ3GLI_xhE,3599408,5.334488338082262,38.96335175117686,394
0ei7FyrVWHU,2999827,1.2250706457405711,29.062009242532987,408
5hWlR85CL9Y,808124,5.725606466334375,54.537422474768725,657
wAHgFC6Ex-c,886831,4.49803852143193,50.388405457184064,208
Tg-zG7f1A_E,2408770,5.247076308655455,37.37924334826488,178
-YYC77K7gV8,1122121,5.431678045415779,62.045893446428686,150
967s_n9XiK0,9392675,1.3180483728011456,24.87661928044993,403
BAq4EIScUlA,2258416,5.913879462419678,40.17727469164228,347
11kLeuNrj2Y,10655184,2.6722203952554926,22.905939493865144,196
Snig2eU6j_I,1813097,3.388676943373686,39.659764480333926,216
QYQ9weNatKE,2008149,3.923513643658912,49.89719388352159,190
4Ic50_Tc9lA,3063787,2.66794003630148,28.429522026172187,635
i8rhjvuotvc,6522146,3.239424569765841,33.36877156690451,322
FHowW6Fh96k,9055936,3.0567795532123903,31.57685743362144,207
4UU7Bs-n6TI,3457010,1.667047535297844,24.233947833532447,28
P1-LJJ1dO2g,8496855,1.6802687582640872,27.40566950948321,296
5kzKjNwypjQ,2814773,2.0083324658862365,23.360675976357594,606
cghnCHgCKQA,15125726,2.6184528266610143,28.179407719008,284
d3D85n7mnaw,711342,7.786690508925384,47.85461845357086,227
QD0mttu4l2w,2116967,2.733627874218162,27.10764976497036,409
54T8dy2EcF4,3869595,4.016699422032539,27.19509406023111,878
ei-k-htwtZE,8701364,2.161155423448553,21.91518479171772,602
QXBDOSJPGbo,56390093,1.2112411306007245,10.85527558892304,342
fLEsBgKy1V8,1143753,25.022885185874923,48.85233087913212,233
esyocTUrSxE,3808632,2.0180474249021696,22.22740343514417,121
ettL0Ba14rI,7881470,0.9651752782158658,13.941434783105182,176
XbZyx05ylRk,1543663,3.681503022356564,27.60252723554299,351
KP044WguGnI,6046224,1.6894842136182848,20.31350475933409,400
Q92PPK4s4Gc,4778744,1.3754660220342416,22.279703620867743,395
ADdKamkgoz0,1200781,4.437112179489849,42.70387356228988,185
ucKa60BsJZc,2048925,3.358834510780043,33.758190270507704,94
fECCWNUKnl8,3131762,8.01018723645028,28.627973645506906,603
ZpQePREjJok,1440442,5.577454697932995,41.49073687104375,290
To1pLHu8qNU,3617409,3.3822550892088783,19.4111310056452,689
4ypkQYqIzk0,4186930,2.512103140009506,31.14835929905683,361
Ng1OwJ6vso8,8197881,2.89904183776271,20.990912163765245,274
v2LjkWV7gFs,1216281,7.972664211641882,55.453468400805406,195
g6nZcwki-oo,2538069,4.021955273871593,37.62663662808222,287
_RGr-tzYnAw,4093561,3.122464768449768,32.04593751015314,122
VnHsWLXyjeY,1835486,4.730082386899165,50.14366767166843,194
WEa8LkCpQUM,1671751,5.304617733143274,33.88064370830345,185
odtPzy0fJEY,1689159,2.6403671886423954,42.78282861471301,199
b9WWJujKVd0,5004917,2.409830173007864,24.45974628550284,613
pKFGLoKfZBI,1376843,3.922742099135486,42.40933788384006,619
bkzCoHEt2rU,6455614,3.801342521408498,40.08061820300904,312
0-98vn5qmGM,2562007,7.895762970202657,36.358995115938406,241
QW8FnmSStDc,8208932,2.764062365238255,20.607431027568506,335
EfuxKPqveXA,1446742,3.726994861557901,25.44752277876774,150
9pTch2eT3u4,808315,3.230176354515257,32.09392377971459,152
HhTJQZFbYV8,2223375,5.798841850789903,30.802721088435373,602
CiRYTdmRkXI,1070761,6.761546227402754,40.86719632112115,341
dUhAKmeBvtk,3828172,2.411333660034084,19.17494825206391,643
eFgu6Nab9r8,16164223,0.7910680272104635,10.41850264005885,633
psOr3yPxf_Q,495821,3.6666458258121377,37.01739135696148,135
od_AQVa-4J4,704668,5.51181549325356,37.56520801285144,253
A8O_QYgyKDw,1489462,3.505963898374044,33.257646049378906,365
MZHtMvgo1bI,644211,4.380552334561192,50.561073933850864,47
6PQhLzbh1ZE,901995,3.9667625652026897,38.71972682775404,243
XU6PnUbXuB4,5418067,3.633583711681676,23.648101804573475,795
PKfTBLdb7VQ,2566835,3.5853492725477096,22.71708154205471,818
GQ0tVGVN8bc,388849,8.928915851654498,54.766760361991416,437
rRiVRKNibN8,3498601,3.533698183931234,20.36756978003493,772
031UtGzPxXY,728759,11.744623394016402,42.4735749404124,263
WbJN76qXWXY,14653985,2.1742891097541044,21.884763769036205,134
7V-bNXZwNFc,1775439,3.1924498673285875,26.81083382757729,509
Pn9xgyIbYc4,499628,8.718486553996174,47.925656688576304,252
EXJvyWIQE9E,3558291,1.4150051246511317,21.3495748380332,323
xDM2Bv0vY5Y,2253373,1.669941017310494,21.614264482622275,242
zJcLVdnpfk0,2939079,1.9237318901601488,23.85134935127637,404
kfogvYFSsX0,7581821,0.9782610272650858,15.10600157930397,311
XVA8c5uY7v4,1481042,3.919537730867862,34.11787106645186,140
KA4qD20VgAg,669743,6.220296442068077,49.87136856973496,234
1-JvBcjQx1Y,4414216,2.8043484958597404,20.01873039289423,285
yognIShjHk0,798776,3.7231964906306647,45.17161256722786,348
nZxPq-eUzfA,326962,18.482270110899737,35.91548865005719,34
WBdOWHU7tWY,2636525,1.7253771536397342,24.735210172480823,114
CH2i_DKCH9k,801233,3.1825948257248515,39.29443744828284,243
jcZU_WeGocs,4967016,2.1532042578481727,15.013440665381388,256
CcH29fkP-tA,1130587,3.894437137522367,39.66700483907917,215
AMp1jbNwJk0,2006321,1.9941973393091128,26.61438523546332,214
OTFIZGQYa78,925023,5.34689407722835,39.05416405862341,350
vtpL1UU1TZ8,607054,5.702952290899986,55.34598240024776,196
wowWHHmX5qU,861982,7.190405368093534,47.42326405887826,226
mOFIbSaFbp0,574791,6.482356195556298,51.04464057370418,25
rPgYv6TFx0o,802016,9.10081594382157,47.526483262179305,160
xMah8FE7qzc,2269800,3.0593003788880075,34.60789496871971,101
iXYbxlvI7Ug,4259960,2.436407853594869,18.96426257523545,179
cuh6m0mb4os,565524,6.5832749803721855,37.950644004498486,690
b8sZpNUMgA4,2080403,2.7826339415968926,23.19117978583957,293
2EcuLH4XKyg,834335,3.810220115421264,38.33951590188593,306
ddobTXlk2ZA,676111,3.4077244712776453,55.442079776841375,368
t1qZw2NJ_PM,1440812,3.379344425226886,23.42151509010197,199
T_mDKk1hk3Q,2016977,2.1621466184294613,20.293240825254824,131
ErtAlF5nWUI,394838,6.615371367497556,63.53491811831688,31
K1qDBaAwgHU,3011670,6.922405177194048,37.87865204355059,377
_bFD6a-22XQ,855455,9.255893062756078,45.73005009030282,122
wzv41m0QQtc,1272532,3.693423819597464,47.83141013349763,163
DrYzp16sD5g,1743224,4.309830520919859,31.850181043858964,466
s7PtsH9ZyzI,754027,5.099286895562095,45.92010630919052,385
1bsnmk3VL3Q,945600,3.2201776649746194,33.45812182741117,303
JbazoX5Su1w,1444909,3.230653279895136,27.19340802777199,256
qwZQUAY5piY,2085922,1.7320877770117962,29.78155463147711,382
7pmrT9epxQA,9319722,2.6324819560068424,22.737480796101,560
RRZB4fjnUZE,874825,1.785499957134284,35.09273283228074,455
IruphG6hCKk,449835,8.091855902719885,52.91495770671468,161
t22XLaR0W0A,9404328,1.9209240681524504,13.245816181655936,297
kfVKmmURo-s,1354988,2.4959630638795325,40.86604457013642,316
5pcSD5dA8sg,452694,3.744251083513367,45.730670165719005,363
QXIdY2NCgQw,3442061,1.6222838584208703,19.080719371330144,401
fEqzx-36pOo,12137521,1.9124992657067288,18.24013321995488,178
aaxCivw_KiM,1459999,3.8356190654925104,46.5993469858541,401
ZMljCafpeU8,457599,3.883312682064428,51.26540923384885,305
amimgO6Yzbw,522183,9.27261132591448,72.79248845711177,471
Z3EYMQdcQlY,755750,10.54846179292094,62.1488587495865,147
-SJ5aaB6o7I,780570,3.374457127483762,45.1400899342788,156
7ZDmFxRMZPs,319067,4.4880855745031605,47.04341094503662,63
SsGtBQW5DVU,533235,8.457809408609712,56.43102947105873,216
puREqwXzyCI,280250,5.384478144513827,50.96877787689563,160
