Video_Views,Comment/View,Like/View,Seconds,Category
781439,1.9105777930203125,27.03601944617558,482,2
1187982,3.62463404327675,37.85326713704416,906,3
1504785,2.794419136288573,31.880301837139523,1190,3
262979,5.460512056095734,48.86701980006008,703,3
2314563,4.075499349121195,26.198465973922502,1017,3
1650907,3.133429078682203,36.02565135407385,745,3
215918,3.056715975509221,35.69873748367436,6614,6
185432,3.2249018508132363,38.52625221105311,909,3
620145,3.268590410307267,38.78286529763201,1916,5
375642,1.650507664212202,36.1541041736547,748,3
3514976,1.2162245204519178,14.438789909234089,1140,3
2998352,1.8283377001766303,34.3962283280949,546,2
6806301,3.964267815954657,16.569352427992825,1069,3
643345,4.311838904475826,39.37234298859865,663,3
1036487,2.7149399847754965,29.312475699164583,1059,3
126041,2.7768741917312623,28.990566561674378,790,3
535349,2.194829914691164,36.376270432932536,783,3
752073,2.3681211797259043,36.03506574494763,1126,3
1240312,4.472261817994182,31.0276769071008,661,3
4958756,1.7028464397118954,16.89798812444089,1198,3
2536004,1.7811486101756937,19.38088425728035,838,3
931863,2.294328672777007,35.48590297071565,383,2
4051969,1.605885928544863,23.21883508980449,2065,5
715804,2.3246587054556835,30.845035791920694,931,3
1537538,2.173604814970427,37.17566655263155,483,2
408087,1.707969134032694,34.607816470507515,698,3
1518721,3.709042016275537,33.535455162600634,843,3
571506,2.201201737164614,23.81077364017176,372,2
7552633,1.5245014553202836,16.417585761151113,1144,3
477883,3.5196899659540097,43.53994597003869,677,3
1337883,2.801440783685868,25.56501577492202,775,3
592958,1.0725886150452475,31.40694619180448,783,3
3786366,4.510921553806473,28.927737043909648,1658,4
712944,8.213828856123342,41.24166834982832,585,2
826803,1.4247650286706748,32.18541780811149,630,3
46127,2.9267023652090964,46.74052073622824,79,1
751738,9.712160353740266,45.06490293160649,1358,4
328857,3.26889803166726,47.62556369485825,746,3
750438,3.807109981104369,38.30029929188021,494,2
588035,5.775166444174241,35.934935845655446,365,2
249149,3.780870081758305,34.76634463714484,330,2
850438,1.690893398460558,27.05899783405728,748,3
307364,3.146106896058094,49.423484858343855,481,2
257775,4.162544855009213,34.433129667345554,373,2
2469993,3.342114734738115,22.51787758102958,912,3
1303295,3.7796508081439737,36.97321020950744,681,3
337605,3.163460256808993,38.81162897468936,421,2
679595,1.4376209359986465,33.22419970717854,660,3
362766,4.931553673718044,30.057943688217748,232,1
1089022,1.3865651933569754,22.047304829470846,1015,3
444642,6.976398990648657,39.67461463379528,462,2
5537988,1.2894574708359787,13.318194261164884,715,3
239073,2.129056815282361,30.802307245067407,132,1
157135,6.955802335571324,48.442422121106055,227,1
11295883,2.738342810384987,18.890953456228257,1478,4
789665,4.432259249175283,27.16341739851709,694,3
478805,1.7084199204268962,31.38647257234156,808,3
1192243,2.0440463898718635,30.186799167619352,805,3
366767,7.09714887108164,43.76075273947765,612,3
142442,2.3588548321422054,32.86249842040971,1018,3
545427,2.1579423094199592,32.38013519682744,690,3
617494,3.39598441442346,24.639915529543607,517,2
337142,11.612317658434725,52.07894596342194,669,3
372153,3.047133840114147,37.28574000478298,794,3
609909,7.096140571790218,62.55031488303993,815,3
391141,2.5719625403626827,33.57101403330257,632,3
336175,2.305346917528073,39.82449617014947,825,3
71097,6.41377273302671,51.57742239475646,317,2
73772,1.531746462072331,70.90766144336605,54,1
829413,1.8241816802967885,31.920165225285835,560,2
327737,1.510357390224479,73.9831023045918,57,1
152825,2.46687387534762,59.38818910518567,491,2
450821,1.499486492421604,81.63994135144547,59,1
383582,1.5277046368182032,46.50635326996574,398,2
163655,1.2954080229751612,77.01567321499496,58,1
482432,1.7660520031838685,47.9383622976917,482,2
3977589,2.0605447169126827,75.45852525235765,60,1
2393196,0.6209269946966316,51.503930309092944,60,1
470191,1.8907210048682344,47.70189135904345,379,2
4763097,0.3170206275454814,52.16605918376216,44,1
527646,2.1377969320339774,53.38806699946555,485,2
